domain,space,wind,Rm,level,cells,h,Rm_h,dof,k,re,im,status
square,N1curl,beltrami,1.0,0,64,0.7853981633974483,0.7853981633974483,145.0,4,4.250506671361113,1.8718760122572828,ok
square,N1curl,beltrami,1.0,0,64,0.7853981633974483,0.7853981633974483,145.0,5,6.070309881448541,-5.262366866411092e-15,ok
square,N1curl,beltrami,1.0,0,64,0.7853981633974483,0.7853981633974483,145.0,6,6.070309881448541,5.262366866411092e-15,ok
square,N1curl,beltrami,1.0,0,64,0.7853981633974483,0.7853981633974483,145.0,7,8.2464376077909,0.0,ok
square,N1curl,beltrami,1.0,1,256,0.39269908169872414,0.39269908169872414,545.0,0,1.1523665238558631,-5.13333703708053e-16,ok
square,N1curl,beltrami,1.0,1,256,0.39269908169872414,0.39269908169872414,545.0,1,1.1523665238558631,5.13333703708053e-16,ok
square,N1curl,beltrami,1.0,1,256,0.39269908169872414,0.39269908169872414,545.0,2,2.22053716463508,0.0,ok
square,N1curl,beltrami,1.0,1,256,0.39269908169872414,0.39269908169872414,545.0,3,4.141336751971823,-1.9924754054157858,ok
square,N1curl,beltrami,1.0,1,256,0.39269908169872414,0.39269908169872414,545.0,4,4.141336751971823,1.9924754054157858,ok
square,N1curl,beltrami,1.0,1,256,0.39269908169872414,0.39269908169872414,545.0,5,6.861008446490499,0.0,ok
square,N1curl,beltrami,1.0,1,256,0.39269908169872414,0.39269908169872414,545.0,6,6.861008446490665,0.0,ok
square,N1curl,beltrami,1.0,1,256,0.39269908169872414,0.39269908169872414,545.0,7,7.471055176548657,0.0,ok
square,N1curl,beltrami,1.0,2,1024,0.1963495408493623,0.1963495408493623,2113.0,0,1.1528508950748095,0.0,ok
square,N1curl,beltrami,1.0,2,1024,0.1963495408493623,0.1963495408493623,2113.0,1,1.152850895074815,0.0,ok
square,N1curl,beltrami,1.0,2,1024,0.1963495408493623,0.1963495408493623,2113.0,2,2.2323711347055575,0.0,ok
square,N1curl,beltrami,1.0,2,1024,0.1963495408493623,0.1963495408493623,2113.0,3,4.11853825765642,-2.0234999613594,ok
square,N1curl,beltrami,1.0,2,1024,0.1963495408493623,0.1963495408493623,2113.0,4,4.11853825765642,2.0234999613594,ok
square,N1curl,beltrami,1.0,2,1024,0.1963495408493623,0.1963495408493623,2113.0,5,7.143985771943062,-0.5290699131451337,ok
square,N1curl,beltrami,1.0,2,1024,0.1963495408493623,0.1963495408493623,2113.0,6,7.143985771943062,0.5290699131451337,ok
square,N1curl,beltrami,1.0,2,1024,0.1963495408493623,0.1963495408493623,2113.0,7,7.143985771943089,-0.5290699131451316,ok
square,N1curl,beltrami,1.0,3,4096,0.09817477042468159,0.09817477042468159,8321.0,0,1.1529208273745009,0.0,ok
square,N1curl,beltrami,1.0,3,4096,0.09817477042468159,0.09817477042468159,8321.0,1,1.1529208273745315,0.0,ok
square,N1curl,beltrami,1.0,3,4096,0.09817477042468159,0.09817477042468159,8321.0,2,2.2353046446089304,0.0,ok
square,N1curl,beltrami,1.0,3,4096,0.09817477042468159,0.09817477042468159,8321.0,3,4.113032632232765,-2.031207564034705,ok
square,N1curl,beltrami,1.0,3,4096,0.09817477042468159,0.09817477042468159,8321.0,4,4.113032632232765,2.031207564034705,ok
square,N1curl,beltrami,1.0,3,4096,0.09817477042468159,0.09817477042468159,8321.0,5,7.138030073324983,-0.6129341809694425,ok
square,N1curl,beltrami,1.0,3,4096,0.09817477042468159,0.09817477042468159,8321.0,6,7.138030073324983,0.6129341809694425,ok
square,N1curl,beltrami,1.0,3,4096,0.09817477042468159,0.09817477042468159,8321.0,7,7.138030073326264,-0.6129341809707116,ok
square,N1curl,beltrami,2.0,0,64,0.7853981633974483,1.5707963267948966,145.0,0,1.4480374910334157,0.0,ok
square,N1curl,beltrami,2.0,0,64,0.7853981633974483,1.5707963267948966,145.0,1,1.44803749103342,0.0,ok
square,N1curl,beltrami,2.0,0,64,0.7853981633974483,1.5707963267948966,145.0,2,2.6747693302293056,0.0,ok
square,N1curl,beltrami,2.0,0,64,0.7853981633974483,1.5707963267948966,145.0,3,4.7100095194940375,-3.96086224695595,ok
square,N1curl,beltrami,2.0,0,64,0.7853981633974483,1.5707963267948966,145.0,4,4.7100095194940375,3.96086224695595,ok
square,N1curl,beltrami,2.0,0,64,0.7853981633974483,1.5707963267948966,145.0,5,7.58353443932481,-3.375256080618393,ok
square,N1curl,beltrami,2.0,0,64,0.7853981633974483,1.5707963267948966,145.0,6,7.58353443932481,3.375256080618393,ok
square,N1curl,beltrami,2.0,0,64,0.7853981633974483,1.5707963267948966,145.0,7,7.583534439338307,-3.3752560806127074,ok
square,N1curl,beltrami,2.0,1,256,0.39269908169872414,0.7853981633974483,545.0,0,1.4876261786916227,0.0,ok
square,N1curl,beltrami,2.0,1,256,0.39269908169872414,0.7853981633974483,545.0,1,1.4876261786916327,0.0,ok
square,N1curl,beltrami,2.0,1,256,0.39269908169872414,0.7853981633974483,545.0,2,2.7722168740063804,0.0,ok
square,N1curl,beltrami,2.0,1,256,0.39269908169872414,0.7853981633974483,545.0,3,4.411100227725105,-4.123270369477804,ok
square,N1curl,beltrami,2.0,1,256,0.39269908169872414,0.7853981633974483,545.0,4,4.411100227725105,4.123270369477804,ok
square,N1curl,beltrami,2.0,1,256,0.39269908169872414,0.7853981633974483,545.0,5,7.5014814721719105,-3.727043400827029,ok
square,N1curl,beltrami,2.0,1,256,0.39269908169872414,0.7853981633974483,545.0,6,7.5014814721719105,3.727043400827029,ok
square,N1curl,beltrami,2.0,1,256,0.39269908169872414,0.7853981633974483,545.0,7,7.501481472171918,-3.7270434008269873,ok
square,N1curl,beltrami,2.0,2,1024,0.1963495408493623,0.3926990816987246,2113.0,0,1.4893775393340056,-1.453579368934462e-15,ok
square,N1curl,beltrami,2.0,2,1024,0.1963495408493623,0.3926990816987246,2113.0,1,1.4893775393340056,1.453579368934462e-15,ok
square,N1curl,beltrami,2.0,2,1024,0.1963495408493623,0.3926990816987246,2113.0,2,2.79199907454786,0.0,ok
square,N1curl,beltrami,2.0,2,1024,0.1963495408493623,0.3926990816987246,2113.0,3,4.357933376652096,-4.1732497331694915,ok
square,N1curl,beltrami,2.0,2,1024,0.1963495408493623,0.3926990816987246,2113.0,4,4.357933376652096,4.1732497331694915,ok
square,N1curl,beltrami,2.0,2,1024,0.1963495408493623,0.3926990816987246,2113.0,5,7.470758969109311,-3.8470484398657123,ok
square,N1curl,beltrami,2.0,2,1024,0.1963495408493623,0.3926990816987246,2113.0,6,7.470758969109311,3.8470484398657123,ok
square,N1curl,beltrami,2.0,2,1024,0.1963495408493623,0.3926990816987246,2113.0,7,7.470758969109322,-3.847048439865721,ok
square,N1curl,beltrami,2.0,3,4096,0.09817477042468159,0.19634954084936318,8321.0,0,1.4894106096816842,0.0,ok
square,N1curl,beltrami,2.0,3,4096,0.09817477042468159,0.19634954084936318,8321.0,1,1.4894106096817623,0.0,ok
square,N1curl,beltrami,2.0,3,4096,0.09817477042468159,0.19634954084936318,8321.0,2,2.796645697110503,0.0,ok
square,N1curl,beltrami,2.0,3,4096,0.09817477042468159,0.19634954084936318,8321.0,3,4.3459039571642535,-4.185752262602973,ok
square,N1curl,beltrami,2.0,3,4096,0.09817477042468159,0.19634954084936318,8321.0,4,4.3459039571642535,4.185752262602973,ok
square,N1curl,beltrami,2.0,3,4096,0.09817477042468159,0.19634954084936318,8321.0,5,7.463068668926575,-3.8776171993044133,ok
square,N1curl,beltrami,2.0,3,4096,0.09817477042468159,0.19634954084936318,8321.0,6,7.463068668926575,3.8776171993044133,ok
square,N1curl,beltrami,2.0,3,4096,0.09817477042468159,0.19634954084936318,8321.0,7,7.463068668926638,-3.8776171993044293,ok
square,N1curl,beltrami,4.0,0,64,0.7853981633974483,3.141592653589793,145.0,0,1.9477911059249668,-2.801765722011735e-15,ok
square,N1curl,beltrami,4.0,0,64,0.7853981633974483,3.141592653589793,145.0,1,1.9477911059249668,2.801765722011735e-15,ok
square,N1curl,beltrami,4.0,0,64,0.7853981633974483,3.141592653589793,145.0,2,3.6328042326673637,0.0,ok
square,N1curl,beltrami,4.0,0,64,0.7853981633974483,3.141592653589793,145.0,3,5.623523288514951,-8.738895320850153,ok
square,N1curl,beltrami,4.0,0,64,0.7853981633974483,3.141592653589793,145.0,4,5.623523288514951,8.738895320850153,ok
square,N1curl,beltrami,4.0,0,64,0.7853981633974483,3.141592653589793,145.0,5,8.477402223994465,-8.855469172741486,ok
square,N1curl,beltrami,4.0,0,64,0.7853981633974483,3.141592653589793,145.0,6,8.477402223994465,8.855469172741486,ok
square,N1curl,beltrami,4.0,0,64,0.7853981633974483,3.141592653589793,145.0,7,8.477402223994611,-8.855469172741449,ok
square,N1curl,beltrami,4.0,1,256,0.39269908169872414,1.5707963267948966,545.0,0,2.11265028344292,0.0,ok
square,N1curl,beltrami,4.0,1,256,0.39269908169872414,1.5707963267948966,545.0,1,2.112650283442938,0.0,ok
square,N1curl,beltrami,4.0,1,256,0.39269908169872414,1.5707963267948966,545.0,2,3.8285265907739943,0.0,ok
square,N1curl,beltrami,4.0,1,256,0.39269908169872414,1.5707963267948966,545.0,3,4.989917491931898,-8.629527044770775,ok
square,N1curl,beltrami,4.0,1,256,0.39269908169872414,1.5707963267948966,545.0,4,4.989917491931898,8.629527044770775,ok
square,N1curl,beltrami,4.0,1,256,0.39269908169872414,1.5707963267948966,545.0,5,8.448959964267235,-8.833566689839007,ok
square,N1curl,beltrami,4.0,1,256,0.39269908169872414,1.5707963267948966,545.0,6,8.448959964267235,8.833566689839007,ok
square,N1curl,beltrami,4.0,1,256,0.39269908169872414,1.5707963267948966,545.0,7,8.448959964267418,-8.833566689838978,ok
square,N1curl,beltrami,4.0,2,1024,0.1963495408493623,0.7853981633974492,2113.0,0,2.1123976241480205,0.0,ok
square,N1curl,beltrami,4.0,2,1024,0.1963495408493623,0.7853981633974492,2113.0,1,2.1123976241480498,0.0,ok
square,N1curl,beltrami,4.0,2,1024,0.1963495408493623,0.7853981633974492,2113.0,2,3.8489522127333577,0.0,ok
square,N1curl,beltrami,4.0,2,1024,0.1963495408493623,0.7853981633974492,2113.0,3,4.865542640064579,-8.6667777692785,ok
square,N1curl,beltrami,4.0,2,1024,0.1963495408493623,0.7853981633974492,2113.0,4,4.865542640064579,8.6667777692785,ok
square,N1curl,beltrami,4.0,2,1024,0.1963495408493623,0.7853981633974492,2113.0,5,8.379447523662394,-8.945836223665754,ok
square,N1curl,beltrami,4.0,2,1024,0.1963495408493623,0.7853981633974492,2113.0,6,8.379447523662394,8.945836223665754,ok
square,N1curl,beltrami,4.0,2,1024,0.1963495408493623,0.7853981633974492,2113.0,7,8.37944752366257,-8.945836223665637,ok
square,N1curl,beltrami,4.0,3,4096,0.09817477042468159,0.39269908169872636,8321.0,0,2.1105362546509934,-2.0318088586387936e-14,ok
square,N1curl,beltrami,4.0,3,4096,0.09817477042468159,0.39269908169872636,8321.0,1,2.1105362546509934,2.0318088586387936e-14,ok
square,N1curl,beltrami,4.0,3,4096,0.09817477042468159,0.39269908169872636,8321.0,2,3.8530667073651355,0.0,ok
square,N1curl,beltrami,4.0,3,4096,0.09817477042468159,0.39269908169872636,8321.0,3,4.83841725679183,-8.678772811821652,ok
square,N1curl,beltrami,4.0,3,4096,0.09817477042468159,0.39269908169872636,8321.0,4,4.83841725679183,8.678772811821652,ok
square,N1curl,beltrami,4.0,3,4096,0.09817477042468159,0.39269908169872636,8321.0,5,8.36299569728564,-8.979069986190963,ok
square,N1curl,beltrami,4.0,3,4096,0.09817477042468159,0.39269908169872636,8321.0,6,8.36299569728564,8.979069986190963,ok
square,N1curl,beltrami,4.0,3,4096,0.09817477042468159,0.39269908169872636,8321.0,7,8.362995697285895,-8.979069986190918,ok
square,N2curl,grad,0.01,0,64,0.7853981633974483,0.007853981633974483,353.0,0,1.0121281920970162,0.0,ok
square,N2curl,grad,0.01,0,64,0.7853981633974483,0.007853981633974483,353.0,1,1.0221270350711105,0.0,ok
square,N2curl,grad,0.01,0,64,0.7853981633974483,0.007853981633974483,353.0,2,2.06871841353152,0.0,ok
square,N2curl,grad,0.01,0,64,0.7853981633974483,0.007853981633974483,353.0,3,4.263460257839231,0.0,ok
square,N2curl,grad,0.01,0,64,0.7853981633974483,0.007853981633974483,353.0,4,4.273438466429743,0.0,ok
square,N2curl,grad,0.01,0,64,0.7853981633974483,0.007853981633974483,353.0,5,5.422274238545842,0.0,ok
square,N2curl,grad,0.01,0,64,0.7853981633974483,0.007853981633974483,353.0,6,5.422285888924433,0.0,ok
square,N2curl,grad,0.01,0,64,0.7853981633974483,0.007853981633974483,353.0,7,9.066860471675982,0.0,ok
square,N2curl,grad,0.01,1,256,0.39269908169872414,0.003926990816987242,1345.0,0,0.999346645267879,0.0,ok
square,N2curl,grad,0.01,1,256,0.39269908169872414,0.003926990816987242,1345.0,1,1.0093470183991786,0.0,ok
square,N2curl,grad,0.01,1,256,0.39269908169872414,0.003926990816987242,1345.0,2,2.01727509850214,0.0,ok
square,N2curl,grad,0.01,1,256,0.39269908169872414,0.003926990816987242,1345.0,3,4.063291099544096,0.0,ok
square,N2curl,grad,0.01,1,256,0.39269908169872414,0.003926990816987242,1345.0,4,4.073296901020357,0.0,ok
square,N2curl,grad,0.01,1,256,0.39269908169872414,0.003926990816987242,1345.0,5,5.107013250668946,0.0,ok
square,N2curl,grad,0.01,1,256,0.39269908169872414,0.003926990816987242,1345.0,6,5.107026393394521,0.0,ok
square,N2curl,grad,0.01,1,256,0.39269908169872414,0.003926990816987242,1345.0,7,8.27411222605693,0.0,ok
square,N2curl,grad,0.01,2,1024,0.1963495408493623,0.001963495408493623,5249.0,0,0.9961397807899607,0.0,ok
square,N2curl,grad,0.01,2,1024,0.1963495408493623,0.001963495408493623,5249.0,1,1.0061399078722952,0.0,ok
square,N2curl,grad,0.01,2,1024,0.1963495408493623,0.001963495408493623,5249.0,2,2.0044221264693154,0.0,ok
square,N2curl,grad,0.01,2,1024,0.1963495408493623,0.001963495408493623,5249.0,3,4.012190582626388,0.0,ok
square,N2curl,grad,0.01,2,1024,0.1963495408493623,0.001963495408493623,5249.0,4,4.022192605162403,0.0,ok
square,N2curl,grad,0.01,2,1024,0.1963495408493623,0.001963495408493623,5249.0,5,5.026903791251406,0.0,ok
square,N2curl,grad,0.01,2,1024,0.1963495408493623,0.001963495408493623,5249.0,6,5.0269077065525645,0.0,ok
square,N2curl,grad,0.01,2,1024,0.1963495408493623,0.001963495408493623,5249.0,7,8.068692480819909,0.0,ok
square,N2curl,grad,0.01,3,4096,0.09817477042468159,0.0009817477042468159,20737.0,0,0.9953373094645193,0.0,ok
square,N2curl,grad,0.01,3,4096,0.09817477042468159,0.0009817477042468159,20737.0,1,1.0053373432279942,0.0,ok
square,N2curl,grad,0.01,3,4096,0.09817477042468159,0.0009817477042468159,20737.0,2,2.001210090935949,0.0,ok
square,N2curl,grad,0.01,3,4096,0.09817477042468159,0.0009817477042468159,20737.0,3,3.9993607291370257,0.0,ok
square,N2curl,grad,0.01,3,4096,0.09817477042468159,0.0009817477042468159,20737.0,4,4.009361268821823,0.0,ok
square,N2curl,grad,0.01,3,4096,0.09817477042468159,0.0009817477042468159,20737.0,5,5.0068399332944304,0.0,ok
square,N2curl,grad,0.01,3,4096,0.09817477042468159,0.0009817477042468159,20737.0,6,5.006840948011974,0.0,ok
square,N2curl,grad,0.01,3,4096,0.09817477042468159,0.0009817477042468159,20737.0,7,8.017291627254405,0.0,ok
square,N2curl,grad,0.1,0,64,0.7853981633974483,0.07853981633974483,353.0,0,0.9732494342204352,0.0,ok
square,N2curl,grad,0.1,0,64,0.7853981633974483,0.07853981633974483,353.0,1,1.0732383322858017,0.0,ok
square,N2curl,grad,0.1,0,64,0.7853981633974483,0.07853981633974483,353.0,2,2.080534092662825,0.0,ok
square,N2curl,grad,0.1,0,64,0.7853981633974483,0.07853981633974483,353.0,3,4.223596375903857,0.0,ok
square,N2curl,grad,0.1,0,64,0.7853981633974483,0.07853981633974483,353.0,4,4.323371555933748,0.0,ok
square,N2curl,grad,0.1,0,64,0.7853981633974483,0.07853981633974483,353.0,5,5.431906806286155,0.0,ok
square,N2curl,grad,0.1,0,64,0.7853981633974483,0.07853981633974483,353.0,6,5.4330679854314194,0.0,ok
square,N2curl,grad,0.1,0,64,0.7853981633974483,0.07853981633974483,353.0,7,9.075709203597153,0.0,ok
square,N2curl,grad,0.1,1,256,0.39269908169872414,0.039269908169872414,1345.0,0,0.9610406057582801,0.0,ok
square,N2curl,grad,0.1,1,256,0.39269908169872414,0.039269908169872414,1345.0,1,1.0610443054264358,0.0,ok
square,N2curl,grad,0.1,1,256,0.39269908169872414,0.039269908169872414,1345.0,2,2.030551317544428,0.0,ok
square,N2curl,grad,0.1,1,256,0.39269908169872414,0.039269908169872414,1345.0,3,4.025320418410525,0.0,ok
square,N2curl,grad,0.1,1,256,0.39269908169872414,0.039269908169872414,1345.0,4,4.125379788099345,0.0,ok
square,N2curl,grad,0.1,1,256,0.39269908169872414,0.039269908169872414,1345.0,5,5.120320408171615,0.0,ok
square,N2curl,grad,0.1,1,256,0.39269908169872414,0.039269908169872414,1345.0,6,5.12063421298101,0.0,ok
square,N2curl,grad,0.1,1,256,0.39269908169872414,0.039269908169872414,1345.0,7,8.287724397668105,0.0,ok
square,N2curl,grad,0.1,2,1024,0.1963495408493623,0.01963495408493623,5249.0,0,0.9579862670528873,0.0,ok
square,N2curl,grad,0.1,2,1024,0.1963495408493623,0.01963495408493623,5249.0,1,1.0579875241323413,0.0,ok
square,N2curl,grad,0.1,2,1024,0.1963495408493623,0.01963495408493623,5249.0,2,2.018086761010379,0.0,ok
square,N2curl,grad,0.1,3,4096,0.09817477042468159,0.009817477042468159,20737.0,0,0.9572225545528588,0.0,ok
square,N2curl,grad,0.1,3,4096,0.09817477042468159,0.009817477042468159,20737.0,1,1.0572228885176458,0.0,ok
square,N2curl,grad,0.1,3,4096,0.09817477042468159,0.009817477042468159,20737.0,2,2.0149734669421844,0.0,ok
square,N2curl,grad,0.1,3,4096,0.09817477042468159,0.009817477042468159,20737.0,3,3.9621423789287427,0.0,ok
square,N2curl,grad,0.1,3,4096,0.09817477042468159,0.009817477042468159,20737.0,4,4.062147920779166,0.0,ok
square,N2curl,grad,0.1,3,4096,0.09817477042468159,0.009817477042468159,20737.0,5,5.021480135181724,0.0,ok
square,N2curl,grad,0.1,3,4096,0.09817477042468159,0.009817477042468159,20737.0,6,5.021500715384007,0.0,ok
square,N2curl,grad,0.1,3,4096,0.09817477042468159,0.009817477042468159,20737.0,7,8.03282474549516,0.0,ok
square,N2curl,grad,1.0,0,64,0.7853981633974483,0.7853981633974483,353.0,0,1.1052860799122193,0.0,ok
square,N2curl,grad,1.0,0,64,0.7853981633974483,0.7853981633974483,353.0,1,2.1069625407656645,0.0,ok
square,N2curl,grad,1.0,0,64,0.7853981633974483,0.7853981633974483,353.0,2,3.219476074490613,0.0,ok
square,N2curl,grad,1.0,0,64,0.7853981633974483,0.7853981633974483,353.0,3,4.314042257737808,0.0,ok
square,N2curl,grad,1.0,0,64,0.7853981633974483,0.7853981633974483,353.0,4,5.313523750117651,0.0,ok
square,N2curl,grad,1.0,0,64,0.7853981633974483,0.7853981633974483,353.0,5,6.440084459639368,0.0,ok
square,N2curl,grad,1.0,0,64,0.7853981633974483,0.7853981633974483,353.0,6,6.516542132558159,0.0,ok
square,N2curl,grad,1.0,0,64,0.7853981633974483,0.7853981633974483,353.0,7,10.008626536502787,0.0,ok
square,N2curl,grad,1.0,1,256,0.39269908169872414,0.39269908169872414,1345.0,0,1.127883966152075,0.0,ok
square,N2curl,grad,1.0,1,256,0.39269908169872414,0.39269908169872414,1345.0,1,2.1276580291196905,0.0,ok
square,N2curl,grad,1.0,1,256,0.39269908169872414,0.39269908169872414,1345.0,2,3.2577727456563004,0.0,ok
square,N2curl,grad,1.0,1,256,0.39269908169872414,0.39269908169872414,1345.0,3,4.305257427901257,0.0,ok
square,N2curl,grad,1.0,1,256,0.39269908169872414,0.39269908169872414,1345.0,4,5.305212690673385,0.0,ok
square,N2curl,grad,1.0,1,256,0.39269908169872414,0.39269908169872414,1345.0,5,6.437760937947348,0.0,ok
square,N2curl,grad,1.0,1,256,0.39269908169872414,0.39269908169872414,1345.0,6,6.4554239989608995,0.0,ok
square,N2curl,grad,1.0,1,256,0.39269908169872414,0.39269908169872414,1345.0,7,9.50099364789786,0.0,ok
square,N2curl,grad,1.0,2,1024,0.1963495408493623,0.1963495408493623,5249.0,0,1.1330831964012564,0.0,ok
square,N2curl,grad,1.0,2,1024,0.1963495408493623,0.1963495408493623,5249.0,1,2.133008450505173,0.0,ok
square,N2curl,grad,1.0,2,1024,0.1963495408493623,0.1963495408493623,5249.0,2,3.266660330348535,0.0,ok
square,N2curl,grad,1.0,3,4096,0.09817477042468159,0.09817477042468159,20737.0,0,1.1343536058615784,0.0,ok
square,N2curl,grad,1.0,3,4096,0.09817477042468159,0.09817477042468159,20737.0,1,2.1343341816473633,0.0,ok
square,N2curl,grad,1.0,3,4096,0.09817477042468159,0.09817477042468159,20737.0,2,3.2688303192664545,0.0,ok
square,N2curl,grad,1.0,3,4096,0.09817477042468159,0.09817477042468159,20737.0,3,4.305610099510088,0.0,ok
square,N2curl,grad,1.0,3,4096,0.09817477042468159,0.09817477042468159,20737.0,4,5.305604914416088,0.0,ok
square,N2curl,grad,1.0,3,4096,0.09817477042468159,0.09817477042468159,20737.0,5,6.44024127222953,0.0,ok
square,N2curl,grad,1.0,3,4096,0.09817477042468159,0.09817477042468159,20737.0,6,6.44132247763019,0.0,ok
square,N2curl,grad,1.0,3,4096,0.09817477042468159,0.09817477042468159,20737.0,7,9.331035140424037,0.0,ok
square,N2curl,grad,2.0,0,64,0.7853981633974483,1.5707963267948966,353.0,0,1.9953995505746782,0.0,ok
square,N2curl,grad,2.0,0,64,0.7853981633974483,1.5707963267948966,353.0,1,3.9956702343053863,0.0,ok
square,N2curl,grad,2.0,0,64,0.7853981633974483,1.5707963267948966,353.0,2,5.83977771530184,0.0,ok
square,N2curl,grad,2.0,0,64,0.7853981633974483,1.5707963267948966,353.0,3,5.990329639928025,0.0,ok
square,N2curl,grad,2.0,0,64,0.7853981633974483,1.5707963267948966,353.0,4,7.957825404822527,0.0,ok
square,N2curl,grad,2.0,0,64,0.7853981633974483,1.5707963267948966,353.0,5,9.848601187420938,0.0,ok
square,N2curl,grad,2.0,0,64,0.7853981633974483,1.5707963267948966,353.0,6,9.906677166167173,0.0,ok
square,N2curl,grad,2.0,0,64,0.7853981633974483,1.5707963267948966,353.0,7,10.656579541919216,0.0,ok
square,N2curl,grad,2.0,1,256,0.39269908169872414,0.7853981633974483,1345.0,0,2.002623124411034,0.0,ok
square,N2curl,grad,2.0,1,256,0.39269908169872414,0.7853981633974483,1345.0,1,4.0022896315277805,0.0,ok
square,N2curl,grad,2.0,1,256,0.39269908169872414,0.7853981633974483,1345.0,2,6.005325998687155,0.0,ok
square,N2curl,grad,2.0,1,256,0.39269908169872414,0.7853981633974483,1345.0,3,6.135481291880784,0.0,ok
square,N2curl,grad,2.0,1,256,0.39269908169872414,0.7853981633974483,1345.0,4,8.127962639597383,0.0,ok
square,N2curl,grad,2.0,1,256,0.39269908169872414,0.7853981633974483,1345.0,5,10.135638353471387,0.0,ok
square,N2curl,grad,2.0,1,256,0.39269908169872414,0.7853981633974483,1345.0,6,10.142947221673593,0.0,ok
square,N2curl,grad,2.0,1,256,0.39269908169872414,0.7853981633974483,1345.0,7,11.219769581340575,0.0,ok
square,N2curl,grad,2.0,2,1024,0.1963495408493623,0.3926990816987246,5249.0,0,2.0051185709904624,0.0,ok
square,N2curl,grad,2.0,2,1024,0.1963495408493623,0.3926990816987246,5249.0,1,4.004999701017717,0.0,ok
square,N2curl,grad,2.0,2,1024,0.1963495408493623,0.3926990816987246,5249.0,2,6.010245455665542,0.0,ok
square,N2curl,grad,2.0,2,1024,0.1963495408493623,0.3926990816987246,5249.0,3,6.185562825624858,0.0,ok
square,N2curl,grad,2.0,2,1024,0.1963495408493623,0.3926990816987246,5249.0,4,8.183359484547506,0.0,ok
square,N2curl,grad,2.0,2,1024,0.1963495408493623,0.3926990816987246,5249.0,5,10.189676163256078,0.0,ok
square,N2curl,grad,2.0,2,1024,0.1963495408493623,0.3926990816987246,5249.0,6,10.191981785180868,0.0,ok
square,N2curl,grad,2.0,2,1024,0.1963495408493623,0.3926990816987246,5249.0,7,11.354966900313023,0.0,ok
square,N2curl,grad,2.0,3,4096,0.09817477042468159,0.19634954084936318,20737.0,0,2.005762114312616,0.0,ok
square,N2curl,grad,2.0,3,4096,0.09817477042468159,0.19634954084936318,20737.0,1,4.005730864237347,0.0,ok
square,N2curl,grad,2.0,3,4096,0.09817477042468159,0.19634954084936318,20737.0,2,6.011525654527317,0.0,ok
square,N2curl,grad,2.0,3,4096,0.09817477042468159,0.19634954084936318,20737.0,3,6.197207836228679,0.0,ok
square,N2curl,grad,2.0,3,4096,0.09817477042468159,0.19634954084936318,20737.0,4,8.196649814654913,0.0,ok
square,N2curl,grad,2.0,3,4096,0.09817477042468159,0.19634954084936318,20737.0,5,10.202697560831163,0.0,ok
square,N2curl,grad,2.0,3,4096,0.09817477042468159,0.19634954084936318,20737.0,6,10.203304307040234,0.0,ok
square,N2curl,grad,2.0,3,4096,0.09817477042468159,0.19634954084936318,20737.0,7,11.385448622006793,0.0,ok
square,N2curl,grad,4.0,0,64,0.7853981633974483,3.141592653589793,353.0,0,4.00010823503967,0.0,ok
square,N2curl,grad,4.0,0,64,0.7853981633974483,3.141592653589793,353.0,1,7.996062911577079,0.0,ok
square,N2curl,grad,4.0,0,64,0.7853981633974483,3.141592653589793,353.0,2,12.002883246998275,-0.030112429569522224,ok
square,N2curl,grad,4.0,0,64,0.7853981633974483,3.141592653589793,353.0,3,12.002883246998275,0.030112429569522224,ok
square,N2curl,grad,4.0,0,64,0.7853981633974483,3.141592653589793,353.0,4,14.550600719001721,0.0,ok
square,N2curl,grad,4.0,0,64,0.7853981633974483,3.141592653589793,353.0,5,19.489544819759683,0.0,ok
square,N2curl,grad,4.0,0,64,0.7853981633974483,3.141592653589793,353.0,6,20.14182008777656,0.0,ok
square,N2curl,grad,4.0,0,64,0.7853981633974483,3.141592653589793,353.0,7,20.331357730740812,0.0,ok
square,N2curl,grad,4.0,1,256,0.39269908169872414,1.5707963267948966,1345.0,0,3.999991926256433,0.0,ok
square,N2curl,grad,4.0,1,256,0.39269908169872414,1.5707963267948966,1345.0,1,8.000014596914447,0.0,ok
square,N2curl,grad,4.0,1,256,0.39269908169872414,1.5707963267948966,1345.0,2,12.000046269319459,0.0,ok
square,N2curl,grad,4.0,1,256,0.39269908169872414,1.5707963267948966,1345.0,3,12.013355071565579,0.0,ok
square,N2curl,grad,4.0,1,256,0.39269908169872414,1.5707963267948966,1345.0,4,16.00827594389266,0.0,ok
square,N2curl,grad,4.0,1,256,0.39269908169872414,1.5707963267948966,1345.0,5,20.011571834010635,0.0,ok
square,N2curl,grad,4.0,1,256,0.39269908169872414,1.5707963267948966,1345.0,6,20.01292074110015,0.0,ok
square,N2curl,grad,4.0,1,256,0.39269908169872414,1.5707963267948966,1345.0,7,20.261481986712262,0.0,ok
square,N2curl,grad,4.0,2,1024,0.1963495408493623,0.7853981633974492,5249.0,0,3.9999988936938884,0.0,ok
square,N2curl,grad,4.0,2,1024,0.1963495408493623,0.7853981633974492,5249.0,1,8.000000099926716,0.0,ok
square,N2curl,grad,4.0,2,1024,0.1963495408493623,0.7853981633974492,5249.0,2,12.000006532953027,0.0,ok
square,N2curl,grad,4.0,2,1024,0.1963495408493623,0.7853981633974492,5249.0,3,12.005755833896105,0.0,ok
